datetime,agent,seed,steps,score,cargo,deliveries,active_goals,delayed_goals,sticky_target,max_carry,urgent_threshold
2025-09-13 20:33:42,smart,150,168,69,0,6,0,0,True,3,10
2025-09-13 20:33:43,smart,150,161,44,0,6,0,0,True,3,10
2025-09-13 20:33:45,smart,150,190,47,0,6,0,0,True,1,15
2025-09-13 20:33:46,smart,150,173,49,0,6,0,0,True,1,15
2025-09-13 20:33:48,smart,150,188,78,0,6,0,0,True,1,15
2025-09-13 20:33:50,smart,150,156,110,0,6,0,0,True,1,15
2025-09-13 20:33:51,smart,150,184,68,0,6,0,0,True,1,15
2025-09-13 20:33:53,smart,150,158,101,0,6,0,0,True,2,15
2025-09-13 20:33:54,smart,150,185,39,0,6,0,0,True,2,15
2025-09-13 20:33:56,smart,150,140,148,0,6,0,0,True,2,15
2025-09-13 20:33:57,smart,150,165,70,0,6,0,0,True,2,15
2025-09-13 20:33:59,smart,150,198,-15,0,6,0,0,True,2,15
2025-09-13 20:34:00,smart,150,152,18,0,6,0,0,True,3,15
2025-09-13 20:34:02,smart,150,118,163,0,6,0,0,True,3,15
2025-09-13 20:34:03,smart,150,161,48,0,6,0,0,True,3,15
2025-09-13 20:34:04,smart,150,158,121,0,6,0,0,True,3,15
2025-09-13 20:34:06,smart,150,137,154,0,6,0,0,True,3,15
